PID,Lot Area,Lot Config,Neighborhood,Bldg Type,Year Built,Central Air,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Cars,SalePrice
533350050,50271,Inside,Veenker,1Fam,1981,Y,1842,0,1,0,5,1,Gd,3,385000
534125210,13110,Corner,NWAmes,2fmCon,1972,Y,1193,2,0,2,6,0,,2,146500
534126060,10192,Inside,NWAmes,1Fam,1968,Y,1920,3,0,4,8,1,TA,2,170000
534127190,20781,CulDSac,NWAmes,1Fam,1968,Y,2156,2,0,3,9,1,Gd,2,262500
534127270,11700,Corner,NWAmes,1Fam,1968,Y,1416,2,1,3,7,1,TA,2,179900
534128210,11029,Corner,NWAmes,1Fam,1968,Y,2654,2,1,4,9,1,Gd,2,250000
534129230,10400,Inside,NWAmes,1Fam,1972,Y,1790,1,2,4,8,1,TA,2,165150
534175100,10140,Inside,NWAmes,1Fam,1967,Y,1334,2,0,3,7,0,,2,164500
534176250,9600,Inside,NWAmes,1Fam,1969,Y,1164,1,1,3,6,0,,2,140000
534201130,9750,Inside,NAmes,1Fam,1967,Y,980,2,0,3,6,0,,1,135500
534201230,9600,Corner,NAmes,1Fam,1968,Y,1051,1,0,3,6,0,,2,142000
534201250,8640,Inside,NAmes,1Fam,1968,Y,1770,1,1,4,7,0,,2,155000
534201260,9360,Inside,NAmes,1Fam,1968,Y,976,1,0,2,4,1,Fa,2,157500
534201280,8400,Inside,NAmes,1Fam,1968,Y,1052,1,1,3,5,0,,1,138500
534201300,8400,Inside,NAmes,1Fam,1968,Y,898,1,0,3,6,0,,1,140000
534202020,9759,Inside,NAmes,1Fam,1966,Y,1051,1,0,3,6,0,,1,124400
534202180,9600,Inside,NAmes,1Fam,1967,Y,1141,1,0,3,6,0,,1,158000
534226060,9230,Corner,NAmes,1Fam,1965,Y,1200,1,1,1,6,0,,2,146000
534250300,14803,CulDSac,NWAmes,1Fam,1971,Y,1993,2,1,4,8,1,Gd,2,190000
534275010,10659,Inside,NAmes,1Fam,1961,Y,1050,1,0,3,6,0,,1,136500
534276010,9100,Corner,NAmes,1Fam,1958,Y,864,1,0,3,5,0,,2,129900
534276230,8393,Corner,NAmes,Duplex,1959,Y,1712,2,0,4,8,0,,2,145000
534400120,8800,Inside,NAmes,2fmCon,1965,Y,1565,2,0,3,7,2,TA,1,185900
534403280,8800,Inside,NAmes,1Fam,1964,Y,1251,1,0,3,6,2,Gd,1,160000
534403400,10368,CulDSac,NAmes,1Fam,1964,Y,1488,1,1,3,7,1,Gd,2,167000
534403440,9350,Inside,NAmes,1Fam,1964,Y,1440,1,1,4,7,1,Po,2,157500
534427090,10382,Inside,NAmes,2fmCon,1958,Y,1095,1,0,2,6,0,,1,140000
534428060,8973,Inside,NAmes,1Fam,1958,Y,1053,1,1,3,6,0,,2,150000
534429130,10800,Inside,NAmes,1Fam,1960,Y,1248,1,0,3,6,0,,1,151500
534430050,8550,Inside,NAmes,1Fam,1934,Y,816,1,0,2,4,1,Fa,1,129800
534430110,11425,Corner,NAmes,1Fam,1954,Y,1008,1,0,2,4,1,Gd,1,137000
534431030,9724,Inside,NAmes,1Fam,1947,Y,1043,1,0,2,5,1,Gd,1,137000
534451050,4712,Inside,BrkSide,1Fam,1946,Y,1230,1,1,3,5,0,,1,121600
534451120,5900,Inside,BrkSide,1Fam,1923,Y,869,1,0,2,4,0,,0,85500
534451130,5825,Inside,BrkSide,1Fam,1926,Y,747,1,0,1,5,0,,2,79900
534453150,7438,Inside,BrkSide,1Fam,1908,Y,1252,1,0,3,5,0,,2,127000
534455080,9600,Inside,NAmes,1Fam,1961,Y,1433,1,0,3,7,1,Gd,2,161000
534475160,10858,Corner,NAmes,1Fam,1952,Y,1624,1,0,2,6,1,Gd,1,146500
534476100,9600,Inside,NAmes,1Fam,1951,Y,1216,1,0,3,7,0,,1,135000
534477030,10680,Inside,NAmes,1Fam,1951,N,2136,2,0,4,7,0,,2,137900
534479130,9490,Inside,NAmes,1Fam,1941,Y,1578,1,0,3,5,2,TA,1,133000
534479240,9462,Inside,NAmes,1Fam,1949,Y,1728,1,1,3,7,1,Gd,1,137000
534479300,9888,Inside,NAmes,1Fam,1954,Y,936,1,0,2,5,0,,1,121000
535101110,8917,Inside,NAmes,Duplex,1967,Y,1584,2,0,4,8,0,,2,119000
535103070,12700,Inside,NAmes,1Fam,1964,Y,1246,1,0,3,6,2,Gd,2,172000
535105160,8500,Inside,NAmes,1Fam,1961,Y,1235,1,0,2,6,0,,2,98600
535125060,14200,Corner,NAmes,1Fam,1966,Y,2157,2,1,4,8,2,Gd,2,226000
535150240,9000,Inside,NAmes,1Fam,1954,Y,1128,1,0,2,5,0,,1,118000
535150300,25419,Corner,NAmes,1Fam,1918,Y,3112,2,0,4,8,1,Ex,2,235000
535151080,9723,Corner,NAmes,1Fam,1963,Y,1008,1,0,2,5,0,,2,135000
535151130,7728,Inside,NAmes,Duplex,1962,Y,1190,1,0,3,6,0,,2,132500
535152070,8163,Inside,NAmes,1Fam,1959,Y,1144,1,0,3,6,1,TA,1,143000
535152280,8400,Corner,NAmes,1Fam,1957,Y,1364,1,1,3,6,1,Gd,1,132000
535176050,11600,Inside,NAmes,1Fam,1960,Y,1383,1,1,3,7,0,,1,145250
535177100,9610,Corner,NAmes,1Fam,1958,Y,1336,1,1,3,7,1,TA,2,162000
535178100,10000,Corner,NAmes,1Fam,1956,Y,1370,1,0,3,6,1,TA,1,148000
535179050,14850,Inside,NAmes,1Fam,1957,Y,1092,1,0,2,6,1,TA,1,141000
535180020,10152,Inside,NAmes,1Fam,1956,Y,1124,1,0,3,6,1,TA,1,153000
535180070,10011,Inside,NAmes,1Fam,1957,Y,1236,1,0,2,6,1,Fa,1,134450
535301010,7032,Corner,NAmes,Duplex,1979,Y,943,1,0,2,4,2,TA,2,135960
535301150,8092,Inside,NAmes,1Fam,1954,Y,1050,1,0,3,6,0,,1,156000
535303050,11310,Inside,NAmes,1Fam,1954,Y,1375,1,0,2,5,1,TA,2,140000
535304020,12778,Inside,NAmes,1Fam,1952,Y,1008,1,0,2,4,0,,1,139500
535305120,10170,Corner,NAmes,1Fam,1951,Y,1575,1,1,2,5,1,Gd,2,155000
535325130,7700,Inside,NAmes,1Fam,1956,Y,1145,1,0,3,6,0,,2,127000
535325340,11050,Inside,NAmes,1Fam,1956,Y,1005,1,0,2,6,1,TA,1,133500
535325350,13600,Inside,NAmes,1Fam,1955,Y,1056,1,1,3,6,0,,1,125000
535325450,15428,Inside,NAmes,1Fam,1951,Y,884,1,0,2,4,0,,1,142000
535325460,21299,Inside,NAmes,1Fam,1941,Y,2039,1,1,3,7,3,Gd,3,167000
535327210,13300,Inside,NAmes,1Fam,1956,Y,1384,1,0,2,6,0,,2,159000
535353180,22136,Inside,OldTown,2fmCon,1925,Y,2640,2,1,5,10,1,Gd,3,180000
535354130,7500,Inside,NAmes,1Fam,1947,Y,1312,1,1,3,6,0,,2,127000
535355100,7000,Corner,OldTown,1Fam,1924,Y,1310,2,0,2,6,0,,1,112000
535375040,10410,Inside,OldTown,1Fam,1930,Y,713,1,0,2,5,0,,1,99800
535376090,5400,Inside,OldTown,1Fam,1954,Y,833,1,0,2,4,0,,1,117000
535376100,5400,Corner,OldTown,1Fam,1921,Y,1073,1,0,2,4,0,,1,108480
535377070,10914,Inside,NAmes,1Fam,1929,N,715,1,0,2,4,0,,2,68000
535377100,7008,Corner,OldTown,1Fam,1900,Y,720,1,0,1,5,0,,1,86900
535379100,10800,Inside,OldTown,1Fam,1920,Y,1130,1,0,2,5,1,Gd,2,120000
535380010,7200,Inside,OldTown,1Fam,1915,Y,1595,2,0,3,7,1,Gd,2,155500
535380130,10818,Inside,OldTown,1Fam,1910,Y,1760,1,1,4,7,1,TA,2,80000
535381060,10410,Corner,OldTown,1Fam,1915,Y,1214,1,0,3,6,0,,3,105000
535382020,10800,Corner,OldTown,2fmCon,1900,N,2414,2,0,3,10,1,Gd,2,160000
535382130,10800,Inside,OldTown,1Fam,1936,Y,1466,2,0,3,7,1,TA,2,170000
535401140,8658,Inside,NAmes,1Fam,1965,Y,1324,2,0,3,6,1,TA,2,160000
535402070,13400,Inside,NAmes,1Fam,1966,Y,1086,1,0,3,6,1,Gd,2,159950
535402100,10184,Inside,NAmes,1Fam,1963,Y,1146,1,0,3,6,1,Gd,1,165000
535402220,9786,Inside,NAmes,1Fam,1962,Y,1734,1,1,3,7,1,Gd,2,159000
535402230,9510,Inside,NAmes,1Fam,1962,Y,1207,1,1,3,6,0,,1,147000
535403040,7800,Inside,NAmes,1Fam,1964,Y,912,1,0,2,5,0,,1,115000
535403150,8910,Corner,NAmes,1Fam,1959,Y,1194,1,0,3,6,1,Fa,2,159500
535403200,7332,Inside,NAmes,1Fam,1959,Y,864,1,0,2,4,0,,1,120000
535404080,7100,Corner,NAmes,1Fam,1957,Y,816,1,0,2,5,0,,1,129900
535425040,10800,Inside,NAmes,1Fam,1961,Y,1773,2,0,3,6,2,TA,2,183000
535425050,11650,Corner,NAmes,1Fam,1959,Y,1472,2,0,2,5,1,Gd,2,157500
535425080,18275,Inside,NAmes,1Fam,1962,Y,2448,3,0,3,9,2,Gd,2,277500
535426195,16321,CulDSac,NAmes,1Fam,1957,Y,1600,1,0,2,6,2,Gd,1,207500
535450100,12144,Inside,NAmes,1Fam,1950,Y,1521,1,1,3,6,0,,1,147500
535450180,10800,Inside,NAmes,1Fam,1949,N,1192,1,1,4,6,0,,0,135000
535451190,7200,Inside,NAmes,1Fam,1950,Y,1040,1,0,2,5,0,,2,109500
535451210,7200,Inside,NAmes,1Fam,1950,Y,1040,1,0,2,4,0,,2,109900
535453160,7560,Inside,NAmes,1Fam,1959,Y,1040,1,0,3,6,0,,1,133700
535454030,8544,Corner,NAmes,Duplex,1950,N,1040,2,0,2,6,0,,2,81400
535454050,8544,Inside,NAmes,Duplex,1949,N,1040,2,0,2,6,0,,2,87500
535454060,8544,Inside,NAmes,Duplex,1950,N,1040,2,0,2,6,0,,2,93500
535456010,8512,Corner,NAmes,Duplex,1960,Y,1556,2,0,4,8,0,,0,119000
535456020,7945,Inside,NAmes,1Fam,1959,Y,1150,1,0,3,6,0,,1,141000
535457070,7000,Inside,NAmes,1Fam,1961,Y,1150,1,0,3,6,0,,1,146000
535477060,7590,Inside,NAmes,1Fam,1966,Y,1348,1,1,3,6,1,Fa,2,155000
535478010,10205,Inside,NAmes,1Fam,1962,Y,999,1,0,3,6,0,,1,134500
535478070,7400,Corner,NAmes,1Fam,1962,Y,1045,1,0,3,6,0,,2,120000
535478090,7000,Inside,NAmes,1Fam,1962,Y,864,1,0,3,5,0,,1,105000
535478110,7000,Inside,NAmes,2fmCon,1962,Y,1025,1,0,3,6,0,,0,124000
902100110,9856,Corner,OldTown,1Fam,1900,Y,2014,2,0,5,8,0,,2,169000
902100130,9906,Inside,OldTown,1Fam,1925,N,1328,1,0,3,8,0,,1,107000
902101050,9600,Inside,OldTown,1Fam,1948,Y,1668,1,0,3,6,0,,1,135000
902103090,5520,Corner,OldTown,1Fam,1920,N,1657,1,0,4,9,1,TA,1,111500
902104020,9600,Inside,OldTown,1Fam,1900,Y,1416,1,0,3,7,0,,2,156500
902106040,9600,Inside,OldTown,1Fam,1925,Y,1641,1,1,3,6,1,Gd,2,178000
902106090,6451,Inside,OldTown,1Fam,1900,Y,1428,1,0,4,7,0,,2,139900
902108060,3960,Inside,OldTown,1Fam,1930,N,1004,1,0,2,5,1,Po,1,105000
902109010,5684,Inside,OldTown,1Fam,1930,Y,813,1,0,2,5,0,,1,110000
902110120,7745,Inside,OldTown,2fmCon,1900,N,1951,2,0,4,9,0,,2,111500
902110130,7741,Inside,OldTown,1Fam,1924,N,1032,1,0,2,5,0,,1,108000
902111010,5633,Inside,OldTown,1Fam,1925,Y,844,1,0,2,5,0,,1,111500
902125020,9000,Corner,OldTown,1Fam,1880,Y,1750,1,0,3,8,0,,1,124000
902128020,7200,Inside,OldTown,1Fam,1950,Y,864,1,0,2,5,0,,1,105000
902128100,4400,Inside,OldTown,1Fam,1920,Y,1118,1,0,2,6,0,,2,116000
902134060,7614,Inside,OldTown,1Fam,1905,Y,1376,1,0,2,7,0,,1,96900
902204060,6000,Inside,OldTown,2fmCon,1955,Y,960,1,0,3,5,0,,2,135500
902204120,6000,Inside,OldTown,1Fam,1924,Y,1566,1,1,5,7,0,,2,139000
902206020,7830,Inside,OldTown,1Fam,1921,Y,492,1,0,1,3,0,,1,61500
902206090,9576,Inside,OldTown,1Fam,1945,Y,1182,1,1,3,5,0,,1,120000
902207080,5820,Inside,OldTown,1Fam,1955,Y,1163,1,0,3,6,0,,1,126175
902207110,5747,Inside,OldTown,1Fam,1920,Y,840,1,0,2,5,0,,1,64000
902301120,9142,Inside,OldTown,2fmCon,1910,N,1928,2,0,4,9,0,,1,137000
902305090,9600,Inside,OldTown,1Fam,1900,N,1774,2,0,4,8,0,,3,87000
902325050,10800,Inside,OldTown,1Fam,1914,N,1768,1,1,2,6,2,TA,2,163000
902325100,6300,Corner,OldTown,1Fam,1910,Y,2104,2,0,5,9,0,,2,155000
902325160,5000,Corner,OldTown,1Fam,1900,N,1440,1,0,3,6,0,,1,79000
902328100,8850,Corner,OldTown,1Fam,1916,Y,1690,1,0,3,7,1,Gd,1,144000
902329070,3600,Inside,OldTown,1Fam,1910,N,1368,1,0,3,7,0,,1,114504
902329090,7200,Corner,OldTown,1Fam,1920,Y,1762,1,1,4,8,0,,2,157000
902400090,11340,Corner,OldTown,1Fam,1923,Y,1200,1,0,4,7,0,,1,125000
902400110,22950,Inside,OldTown,1Fam,1892,Y,3608,2,1,4,12,2,TA,3,475000
902401090,5976,Inside,OldTown,Duplex,1920,N,1248,2,0,2,8,0,,0,93500
902406030,9750,Inside,OldTown,1Fam,1958,Y,960,1,0,3,5,0,,2,125000
902456015,4761,Corner,IDOTRR,1Fam,1918,N,1020,1,0,2,5,0,,0,64500
903200050,7446,Corner,BrkSide,1Fam,1941,Y,788,1,0,2,4,2,TA,0,100000
903202120,6435,Inside,BrkSide,1Fam,1939,Y,1577,1,0,3,6,1,Gd,1,140200
903206160,11737,Inside,BrkSide,1Fam,1924,N,1827,1,0,2,9,1,Gd,1,202500
903225090,5000,Corner,BrkSide,1Fam,1947,Y,1664,2,0,3,7,2,Gd,2,159000
903229040,7800,Inside,OldTown,2fmCon,1939,Y,1118,1,0,3,5,1,Gd,2,119900
903231070,6240,Inside,BrkSide,1Fam,1934,Y,1176,1,0,3,6,1,Gd,2,114500
903231190,6240,Inside,BrkSide,1Fam,1936,Y,1344,1,0,3,7,0,,1,115000
903231220,6120,Inside,BrkSide,1Fam,1930,Y,1162,1,0,3,6,0,,1,75000
903231240,6120,Inside,BrkSide,1Fam,1925,N,1015,1,0,3,6,0,,1,88000
903232170,6240,Inside,BrkSide,1Fam,1947,N,912,1,0,2,3,0,,0,80500
903233100,6240,Inside,BrkSide,1Fam,1928,Y,1576,1,0,3,8,1,Gd,1,149000
903233220,6120,Inside,BrkSide,1Fam,1930,Y,1324,1,0,3,7,0,,1,110000
903234030,6000,Inside,OldTown,1Fam,1925,Y,1103,1,0,2,5,1,Gd,2,110500
903235020,6000,Inside,BrkSide,1Fam,1921,Y,616,1,0,2,4,0,,1,89000
903236200,6380,Inside,BrkSide,1Fam,1922,Y,1048,1,0,2,5,1,Gd,1,113000
903400030,11672,Inside,BrkSide,1Fam,1925,Y,816,1,0,2,4,0,,1,109000
903425190,33120,Inside,OldTown,1Fam,1962,Y,2486,2,0,5,8,1,Gd,2,220000
903425340,9873,Inside,BrkSide,2fmCon,1970,N,960,1,0,3,6,0,,2,129000
903430090,5310,Corner,OldTown,1Fam,1910,Y,1635,1,0,2,5,0,,1,117000
903430130,4118,Corner,OldTown,1Fam,1941,N,693,1,0,2,4,0,,0,52500
903451050,10320,Inside,IDOTRR,1Fam,1924,Y,1430,2,0,3,7,0,,2,107000
903452090,7518,FR3,IDOTRR,1Fam,1910,Y,1330,1,0,3,7,0,,1,116500
903454020,9000,Inside,IDOTRR,1Fam,1919,N,819,1,0,2,4,0,,0,72000
903454080,8600,Inside,IDOTRR,1Fam,1937,Y,1376,2,0,3,7,1,Gd,1,119500
903455090,7200,Corner,IDOTRR,1Fam,1938,Y,1360,1,1,2,6,0,,1,125500
903456060,9786,Inside,IDOTRR,1Fam,1922,N,1077,1,0,3,6,1,Gd,1,91000
903456090,6780,Inside,IDOTRR,2fmCon,1935,N,754,1,0,2,5,0,,0,84500
903458010,7200,Corner,IDOTRR,1Fam,1930,Y,984,1,0,3,6,0,,1,90000
904100030,12375,Inside,Sawyer,1Fam,1951,Y,1422,1,0,3,7,1,TA,1,137500
904100090,11136,Corner,Sawyer,Duplex,1964,Y,1921,2,0,4,8,0,,2,150000
904100170,21370,FR2,Sawyer,1Fam,1950,Y,1640,1,0,3,7,1,Gd,2,131000
904101040,6930,Inside,ClearCr,1Fam,1958,Y,1352,1,0,3,6,0,,1,130000
904301410,8250,Inside,Edwards,1Fam,1935,N,1032,1,0,2,6,1,TA,1,125000
904302020,5220,Inside,SWISU,1Fam,1936,Y,879,1,0,2,4,0,,1,80000
904302030,5500,Inside,SWISU,1Fam,2004,Y,1073,2,0,2,4,0,,1,157000
905100030,11235,Inside,Sawyer,1Fam,1963,Y,1382,1,1,3,6,1,Po,2,148000
905101330,10791,Inside,Sawyer,Duplex,1967,Y,1296,2,0,2,6,0,,2,90000
905101450,8414,Inside,Sawyer,1Fam,1963,Y,1068,1,0,3,6,0,,1,154500
905103130,11327,Inside,Sawyer,1Fam,1967,Y,1064,1,0,3,6,1,TA,2,153600
905103140,11777,Inside,Sawyer,1Fam,1966,Y,1320,1,0,3,6,2,Fa,2,164500
905103180,10366,Corner,Sawyer,1Fam,1964,Y,934,1,0,2,4,0,,1,132000
905105010,9000,Corner,Sawyer,1Fam,1966,Y,1059,1,0,3,6,0,,1,142500
905106210,11553,Inside,Sawyer,1Fam,1968,Y,1159,1,1,3,7,1,Fa,1,158000
905107070,7844,Inside,Sawyer,1Fam,1978,Y,1400,1,1,3,6,1,TA,2,149500
905107220,9535,Inside,Sawyer,1Fam,1967,Y,1458,1,1,3,7,1,TA,2,165000
905107240,10335,Inside,Sawyer,1Fam,1968,Y,1721,2,1,3,7,1,TA,2,180000
905107300,7176,CulDSac,Sawyer,1Fam,1978,Y,1040,1,0,3,6,1,Fa,2,160500
905108090,9662,Inside,Sawyer,Duplex,1977,Y,1967,2,0,6,10,0,,2,156500
905108120,8235,Inside,Sawyer,Duplex,1977,Y,1949,2,0,6,10,0,,2,157000
905200280,13650,Inside,Sawyer,1Fam,1958,Y,1920,2,0,4,8,1,Gd,2,172500
905200290,13125,Corner,Sawyer,1Fam,1957,Y,1803,2,0,3,8,1,TA,2,155000
905200340,17920,Inside,Sawyer,1Fam,1955,Y,1779,1,1,3,6,1,Gd,2,170000
905200380,17529,Inside,Sawyer,1Fam,1924,N,872,1,0,2,5,1,Gd,1,105000
905200490,10246,CulDSac,Sawyer,1Fam,1965,Y,960,0,0,0,3,0,,1,145000
905201090,14175,Corner,Sawyer,1Fam,1956,Y,1437,1,1,3,6,1,TA,2,168000
905202190,20355,Inside,ClearCr,1Fam,1967,Y,1830,1,0,2,6,2,Gd,2,278000
905202210,13050,Inside,ClearCr,1Fam,1963,Y,1000,1,0,1,4,2,TA,2,164000
905225080,15593,Corner,ClearCr,1Fam,1953,Y,2287,2,0,3,7,1,TA,2,225000
905300010,10820,Corner,Sawyer,1Fam,1971,Y,810,1,0,2,4,0,,2,130000
905300080,13350,Inside,Sawyer,1Fam,1974,Y,894,1,0,3,5,1,Fa,2,142500
905351045,1700,Inside,ClearCr,Twnhs,1980,Y,1700,2,1,2,7,0,,1,148400
905351150,5271,Inside,ClearCr,1Fam,1986,Y,1453,1,1,2,6,1,TA,2,190000
905402110,9375,Corner,Edwards,1Fam,1954,Y,1350,1,1,3,6,1,Gd,2,146000
905403050,6488,Inside,Edwards,1Fam,1942,N,1150,1,0,3,6,2,TA,1,128000
905426100,7800,Inside,Edwards,1Fam,1948,Y,2008,3,0,3,8,0,,1,225000
905426150,19690,CulDSac,Edwards,1Fam,1966,Y,2201,2,0,4,8,1,Gd,2,274970
905427010,19950,Corner,Edwards,1Fam,1928,Y,2009,2,0,4,8,2,Gd,3,235000
905427030,19800,Inside,Edwards,1Fam,1935,Y,3672,3,1,5,7,2,Gd,2,415000
905427140,11679,Inside,Edwards,1Fam,1962,Y,1560,2,0,3,6,1,Fa,2,182000
905451050,12048,Inside,Edwards,1Fam,1952,Y,1488,1,0,3,7,1,Ex,2,135000
905451410,10519,Inside,Edwards,1Fam,1955,Y,1057,1,0,3,6,0,,1,137000
905452140,9525,Inside,Edwards,1Fam,1954,Y,1855,2,0,4,7,0,,1,136900
905452150,9525,Inside,Edwards,1Fam,1953,Y,1609,1,1,5,7,0,,1,149900
905475150,6420,Inside,Edwards,1Fam,1952,Y,1148,1,0,2,6,0,,1,123500
905477010,8335,Corner,Edwards,1Fam,1954,Y,1124,1,0,3,5,1,Gd,0,93000
905480160,7585,Inside,Edwards,1Fam,1948,Y,1456,1,0,4,7,1,TA,1,91500
906202040,11200,Inside,SawyerW,1Fam,1985,Y,1298,2,0,3,5,1,TA,2,180000
906204180,12128,Inside,SawyerW,1Fam,1989,Y,2559,2,1,4,9,1,TA,2,209000
906223180,9554,Inside,SawyerW,1Fam,1993,Y,1911,2,1,3,8,1,TA,2,215000
906225180,9069,Inside,SawyerW,Duplex,1993,Y,1440,2,0,2,8,0,,4,224500
906380110,11003,Inside,CollgCr,1Fam,2005,Y,1876,2,1,3,7,0,,3,229800
906380150,7488,Inside,CollgCr,1Fam,2005,Y,1208,2,0,2,6,0,,2,183600
906380170,7406,Inside,CollgCr,1Fam,2006,Y,1220,2,0,2,6,0,,2,194000
906380180,6762,Inside,CollgCr,1Fam,2006,Y,1294,2,0,2,6,1,Gd,2,193879
906382030,11210,Inside,CollgCr,1Fam,2005,Y,1614,2,0,3,7,0,,3,221500
906382040,8990,Inside,CollgCr,1Fam,2006,Y,1498,2,0,2,5,0,,2,204900
906382050,8760,Inside,CollgCr,1Fam,2006,Y,1962,2,1,3,7,0,,3,239799
906392090,13377,Corner,CollgCr,1Fam,2006,Y,1846,2,0,3,7,1,Gd,2,233555
906392100,11645,Inside,CollgCr,1Fam,2005,Y,1734,2,0,3,7,0,,2,260000
906392120,11645,Inside,CollgCr,1Fam,2005,Y,1590,2,1,2,6,0,,3,294900
906394010,10984,Corner,CollgCr,1Fam,2005,Y,1809,2,1,3,8,0,,2,209700
906394040,9316,Inside,CollgCr,1Fam,2005,Y,1614,2,0,3,7,1,Gd,2,225000
906394060,9316,Inside,CollgCr,1Fam,2005,Y,1596,2,1,3,6,0,,2,181000
906420020,10041,Inside,SawyerW,1Fam,1992,Y,1915,2,1,3,8,1,TA,2,220000
906426090,36500,Inside,ClearCr,1Fam,1964,Y,1582,2,0,4,7,0,,2,190000
906475050,21453,CulDSac,ClearCr,1Fam,1969,Y,988,1,0,1,4,2,TA,2,180000
906475200,70761,Inside,ClearCr,1Fam,1975,Y,1533,2,0,2,5,2,TA,2,280000
906476140,12000,Inside,ClearCr,1Fam,1968,Y,1388,2,0,3,6,1,Po,2,158900
907125020,8846,CulDSac,CollgCr,1Fam,1996,Y,914,1,0,2,5,0,,2,148000
907125080,13015,Corner,CollgCr,1Fam,1996,Y,1100,1,1,3,5,0,,2,145000
907130110,12438,Inside,CollgCr,1Fam,1995,Y,1499,2,1,3,6,1,TA,2,187000
907131070,8685,CulDSac,CollgCr,1Fam,1998,Y,1425,2,0,3,5,0,,2,193000
907135230,13568,CulDSac,CollgCr,1Fam,1995,Y,990,1,0,3,5,0,,2,156000
907175030,9100,Inside,CollgCr,1Fam,2000,Y,1525,2,0,3,6,0,,2,235000
907175060,9236,Inside,CollgCr,1Fam,1997,Y,1494,2,0,3,6,0,,2,217000
907180120,10264,Inside,CollgCr,1Fam,1999,Y,1588,2,0,3,6,0,,2,214000
907181090,9272,Inside,CollgCr,1Fam,1999,Y,1749,2,1,3,7,0,,2,196000
907187010,13426,Corner,CollgCr,1Fam,1999,Y,1779,2,1,3,7,1,TA,2,217000
907192010,13450,Corner,CollgCr,1Fam,2002,Y,1861,2,1,3,8,0,,2,200000
907194130,14006,Inside,CollgCr,1Fam,2002,Y,1776,2,1,3,7,1,TA,2,192500
907196020,13704,Corner,CollgCr,1Fam,2001,Y,1541,2,0,3,6,1,TA,3,205000
907200170,10780,Inside,CollgCr,1Fam,1976,Y,954,1,0,3,6,0,,2,132500
907201160,8340,Inside,CollgCr,1Fam,1977,Y,1388,1,1,3,6,0,,1,157500
907201230,10385,CulDSac,CollgCr,1Fam,1978,Y,1282,2,0,3,6,0,,3,174000
907202140,9920,Inside,CollgCr,1Fam,1969,Y,971,1,1,3,5,1,Po,1,128500
907203010,9560,Corner,CollgCr,1Fam,1972,Y,864,1,0,3,5,0,,1,128500
907203040,9800,Corner,CollgCr,1Fam,1972,Y,894,1,0,3,5,0,,2,149900
907227090,7200,Inside,CollgCr,1Fam,1972,Y,864,1,0,3,5,0,,1,119900
907230240,3612,Inside,Landmrk,Twnhs,1993,Y,1320,2,1,3,5,0,,2,137000
907251100,11367,Corner,CollgCr,1Fam,2002,Y,1989,2,1,3,7,1,Gd,2,255000
907252050,9930,Inside,CollgCr,1Fam,2002,Y,1762,2,1,3,6,0,,2,222000
907254050,9468,CulDSac,CollgCr,1Fam,1999,Y,1755,2,1,3,7,1,TA,2,214000
907255010,11088,Corner,CollgCr,1Fam,2002,Y,1358,1,1,1,5,1,TA,2,220000
907255050,14781,CulDSac,CollgCr,1Fam,2001,Y,1787,2,0,3,7,1,TA,3,275000
907262080,8726,Inside,CollgCr,1Fam,2002,Y,1909,2,1,4,8,0,,2,197000
907265030,8125,Inside,CollgCr,1Fam,2002,Y,1654,2,0,3,6,0,,3,230000
907270050,10566,Inside,CollgCr,1Fam,1999,Y,2214,2,1,3,8,1,TA,3,268500
907275030,21533,FR2,CollgCr,1Fam,1996,Y,2049,2,1,4,9,1,TA,2,210900
907285010,11250,Corner,CollgCr,1Fam,1998,Y,1939,2,1,3,8,1,TA,3,227000
907285100,11250,Corner,CollgCr,1Fam,1995,Y,1995,2,1,4,8,1,TA,2,237000
907290020,9750,Corner,CollgCr,1Fam,1998,Y,2097,2,1,3,8,1,TA,2,274300
907290080,9100,Inside,CollgCr,1Fam,2004,Y,1836,2,0,3,8,1,Gd,2,216837
907290160,4435,Inside,CollgCr,TwnhsE,2003,Y,848,1,0,1,4,0,,2,133000
907290230,4435,Inside,CollgCr,TwnhsE,2004,Y,848,1,0,1,3,1,Gd,2,155900
907290260,15611,Inside,CollgCr,1Fam,2006,Y,1919,2,1,3,8,1,Gd,2,233230
907401050,8810,Inside,CollgCr,1Fam,2003,Y,1390,2,0,3,7,0,,2,207000
907401080,12393,FR2,CollgCr,1Fam,2004,Y,1948,2,1,4,8,1,Gd,2,195000
907405030,9135,Inside,CollgCr,1Fam,2003,Y,1700,2,0,3,7,0,,2,200000
907410040,8581,Inside,CollgCr,1Fam,2006,Y,1737,2,1,3,7,0,,2,203160
907410100,8400,Inside,CollgCr,1Fam,2005,Y,1611,2,1,3,6,0,,2,195800
907410110,10084,Inside,CollgCr,1Fam,2005,Y,1552,2,0,3,7,0,,3,212900
907412010,11645,Corner,CollgCr,1Fam,2004,Y,1720,2,1,3,7,0,,2,196500
907414040,8772,FR2,CollgCr,1Fam,2005,Y,1336,2,0,3,6,0,,2,198000
907418020,8846,Inside,CollgCr,1Fam,2005,Y,1500,2,1,3,6,0,,2,173900
